JSON File,Size,McCabe,Readability,Revisions
source_jsons/checkstyle/206.json,3,2,0.8793603777885437,1
source_jsons/checkstyle/1233.json,15,7,0.0032787180971354246,1
source_jsons/checkstyle/2809.json,3,6,0.20907576382160187,4
source_jsons/checkstyle/1726.json,3,2,0.5935536026954651,4
source_jsons/checkstyle/713.json,13,5,0.18030273914337158,2
source_jsons/checkstyle/1376.json,8,3,0.43304443359375,4
source_jsons/checkstyle/343.json,8,2,0.10273643583059311,3
source_jsons/checkstyle/590.json,3,2,0.45719534158706665,1
source_jsons/checkstyle/3062.json,3,2,0.30520159006118774,1
source_jsons/checkstyle/3598.json,3,2,0.5292109847068787,1
source_jsons/checkstyle/3432.json,5,2,0.1695466786623001,4
source_jsons/checkstyle/2673.json,8,3,0.3217447102069855,5
source_jsons/checkstyle/98.json,2,2,0.9738770723342896,1
source_jsons/checkstyle/2389.json,3,2,0.27687421441078186,5
source_jsons/checkstyle/969.json,6,2,0.33616647124290466,5
source_jsons/checkstyle/2223.json,8,4,0.11067172139883041,1
source_jsons/checkstyle/2736.json,17,6,0.004852514714002609,3
source_jsons/checkstyle/3824.json,4,2,0.5298928618431091,6
source_jsons/checkstyle/1819.json,4,3,0.8077124357223511,1
source_jsons/checkstyle/986.json,15,7,0.08497713506221771,5
source_jsons/checkstyle/77.json,4,2,0.9988681674003601,1
source_jsons/checkstyle/2366.json,14,7,0.0015467235352844,5
source_jsons/checkstyle/3127.json,3,2,0.9310653209686279,1
source_jsons/checkstyle/3577.json,24,6,0.03392741084098816,2
source_jsons/checkstyle/3218.json,3,4,0.5257033705711365,2
source_jsons/checkstyle/1225.json,15,5,0.061781756579875946,2
source_jsons/checkstyle/210.json,7,2,0.1320042610168457,1
source_jsons/checkstyle/1675.json,13,5,0.11492986232042313,7
source_jsons/checkstyle/640.json,3,2,0.9977127313613892,7
source_jsons/checkstyle/2409.json,11,4,0.2522832453250885,10
source_jsons/checkstyle/2059.json,3,2,0.07069125026464462,1
source_jsons/checkstyle/355.json,7,2,0.01762974075973034,1
source_jsons/checkstyle/1360.json,3,2,0.007905789650976658,3
source_jsons/checkstyle/705.json,3,2,0.021577443927526474,2
source_jsons/checkstyle/1730.json,9,4,0.1324063241481781,4
source_jsons/checkstyle/2235.json,3,2,0.06699534505605698,1
source_jsons/checkstyle/2665.json,3,2,0.6077426075935364,2
source_jsons/checkstyle/1419.json,21,8,6.053635152056813E-4,12
source_jsons/checkstyle/3424.json,3,3,0.07842766493558884,5
source_jsons/checkstyle/1049.json,13,6,0.1746399998664856,1
source_jsons/checkstyle/3074.json,11,5,0.47040194272994995,17
source_jsons/checkstyle/586.json,3,2,0.32853272557258606,2
source_jsons/checkstyle/3561.json,11,2,0.010737601667642593,9
source_jsons/checkstyle/569.json,3,2,0.3624231219291687,2
source_jsons/checkstyle/139.json,18,7,0.7895673513412476,1
source_jsons/checkstyle/2370.json,3,2,0.22325825691223145,2
source_jsons/checkstyle/61.json,2,2,0.8750357627868652,2
source_jsons/checkstyle/990.json,5,3,0.5771059393882751,8
source_jsons/checkstyle/3832.json,11,5,0.01731913723051548,1
source_jsons/checkstyle/2720.json,3,2,0.3945196866989136,13
source_jsons/checkstyle/617.json,3,2,0.603498101234436,5
source_jsons/checkstyle/1622.json,3,2,0.7701194882392883,5
source_jsons/checkstyle/1788.json,5,2,0.755171537399292,6
source_jsons/checkstyle/247.json,8,2,0.057981643825769424,1
source_jsons/checkstyle/1272.json,7,3,0.2865843176841736,3
source_jsons/checkstyle/1767.json,3,2,0.7985045909881592,4
source_jsons/checkstyle/2848.json,5,3,0.7097665667533875,7
source_jsons/checkstyle/752.json,3,2,0.35484498739242554,5
source_jsons/checkstyle/1337.json,11,4,0.04739833250641823,2
source_jsons/checkstyle/302.json,7,2,0.09487582743167877,1
source_jsons/checkstyle/3023.json,3,2,0.855349600315094,5
source_jsons/checkstyle/3473.json,3,2,0.46529391407966614,1
source_jsons/checkstyle/181.json,8,2,0.004418477416038513,1
source_jsons/checkstyle/3189.json,3,2,0.6169861555099487,2
source_jsons/checkstyle/2632.json,15,4,0.6009462475776672,13
source_jsons/checkstyle/928.json,2,2,0.21253366768360138,4
source_jsons/checkstyle/2262.json,18,5,0.0019066649256274104,10
source_jsons/checkstyle/882.json,3,2,0.11504724621772766,5
source_jsons/checkstyle/2798.json,9,3,0.08600334823131561,3
source_jsons/checkstyle/1858.json,3,2,0.7224089503288269,2
source_jsons/checkstyle/2777.json,8,4,0.13779108226299286,7
source_jsons/checkstyle/2327.json,3,2,0.30520159006118774,2
source_jsons/checkstyle/36.json,3,2,0.2769704759120941,1
source_jsons/checkstyle/3166.json,6,6,0.01829308457672596,9
source_jsons/checkstyle/494.json,20,2,0.1504809856414795,9
source_jsons/checkstyle/549.json,3,4,0.5039585828781128,1
source_jsons/checkstyle/1086.json,3,2,0.857581615447998,4
source_jsons/checkstyle/3111.json,20,6,0.005498429760336876,17
source_jsons/checkstyle/119.json,3,2,0.9969308376312256,1
source_jsons/checkstyle/2350.json,13,4,0.0790480300784111,1
source_jsons/checkstyle/41.json,9,4,0.9883577823638916,1
source_jsons/checkstyle/1985.json,6,3,0.39819130301475525,7
source_jsons/checkstyle/3812.json,3,2,0.001656918553635478,4
source_jsons/checkstyle/2700.json,9,5,0.08034559339284897,8
source_jsons/checkstyle/2215.json,3,2,0.02462962083518505,4
source_jsons/checkstyle/2645.json,4,2,0.1472126841545105,2
source_jsons/checkstyle/3404.json,4,2,0.9098796248435974,2
source_jsons/checkstyle/1439.json,3,2,0.4112822413444519,1
source_jsons/checkstyle/1593.json,5,3,0.7001985907554626,5
source_jsons/checkstyle/3054.json,12,4,0.00890258327126503,10
source_jsons/checkstyle/1069.json,3,2,0.8287270665168762,3
source_jsons/checkstyle/2096.json,26,7,7.192740449681878E-4,9
source_jsons/checkstyle/2995.json,7,3,0.07980787754058838,9
source_jsons/checkstyle/375.json,8,2,0.027704544365406036,1
source_jsons/checkstyle/1340.json,3,2,0.6981344223022461,3
source_jsons/checkstyle/725.json,8,4,0.6693490743637085,4
source_jsons/checkstyle/1710.json,3,2,0.08211164176464081,1
source_jsons/checkstyle/1205.json,3,2,0.8418212532997131,2
source_jsons/checkstyle/3238.json,10,4,0.15592427551746368,15
source_jsons/checkstyle/1655.json,3,2,0.713569700717926,6
source_jsons/checkstyle/3668.json,3,2,0.8449028134346008,5
source_jsons/checkstyle/3392.json,17,6,0.014711673371493816,6
source_jsons/checkstyle/660.json,3,2,0.0039931293576955795,1
source_jsons/checkstyle/2429.json,3,2,0.9465670585632324,3
source_jsons/checkstyle/2079.json,4,2,0.9248194694519043,2
source_jsons/checkstyle/2583.json,3,2,0.45703357458114624,1
source_jsons/checkstyle/3845.json,3,2,0.7305200099945068,1
source_jsons/checkstyle/1878.json,6,3,0.6850811243057251,2
source_jsons/checkstyle/2757.json,41,10,0.0,22
source_jsons/checkstyle/2307.json,15,7,0.0034136648755520582,5
source_jsons/checkstyle/1481.json,3,2,0.008807806298136711,4
source_jsons/checkstyle/3146.json,2,2,0.8617268800735474,4
source_jsons/checkstyle/3003.json,4,6,0.20516303181648254,5
source_jsons/checkstyle/3453.json,3,6,0.2632499933242798,1
source_jsons/checkstyle/1194.json,18,8,0.00396646186709404,3
source_jsons/checkstyle/2612.json,4,2,0.549846351146698,6
source_jsons/checkstyle/908.json,3,2,0.7012779712677002,5
source_jsons/checkstyle/2242.json,3,2,0.0057100350968539715,1
source_jsons/checkstyle/1897.json,3,2,0.29413002729415894,3
source_jsons/checkstyle/288.json,7,2,0.12582272291183472,1
source_jsons/checkstyle/1747.json,49,18,0.0,5
source_jsons/checkstyle/2868.json,7,3,0.10632480680942535,4
source_jsons/checkstyle/3280.json,3,2,0.2447965294122696,1
source_jsons/checkstyle/772.json,3,2,0.46874725818634033,4
source_jsons/checkstyle/1317.json,8,3,0.04229209944605827,5
source_jsons/checkstyle/322.json,7,2,0.0940912663936615,1
source_jsons/checkstyle/2491.json,14,4,0.19921882450580597,10
source_jsons/checkstyle/2184.json,13,5,0.17949554324150085,5
source_jsons/checkstyle/637.json,4,2,0.4924526512622833,1
source_jsons/checkstyle/1602.json,3,2,0.9076962471008301,1
source_jsons/checkstyle/3795.json,3,2,0.4466902017593384,4
source_jsons/checkstyle/2887.json,3,2,0.09799335151910782,3
source_jsons/checkstyle/267.json,3,2,0.8793603777885437,1
source_jsons/checkstyle/1252.json,18,8,0.0011922544799745083,17
source_jsons/checkstyle/3500.json,4,2,0.15554092824459076,3
source_jsons/checkstyle/508.json,12,3,0.025372924283146858,1
source_jsons/checkstyle/3150.json,5,2,0.5298064947128296,2
source_jsons/checkstyle/1497.json,3,2,0.5942791104316711,4
source_jsons/checkstyle/2311.json,15,6,0.0420202910900116,4
source_jsons/checkstyle/2741.json,3,2,0.08477634191513062,2
source_jsons/checkstyle/3853.json,18,4,0.027776680886745453,4
source_jsons/checkstyle/1881.json,3,2,0.6221593022346497,4
source_jsons/checkstyle/2254.json,3,2,0.4150755703449249,1
source_jsons/checkstyle/2604.json,3,2,0.023241717368364334,4
source_jsons/checkstyle/1182.json,3,3,0.028437914326786995,1
source_jsons/checkstyle/1478.json,10,4,0.04976563900709152,5
source_jsons/checkstyle/3445.json,7,4,0.005294498056173325,1
source_jsons/checkstyle/1028.json,3,2,0.6323690414428711,3
source_jsons/checkstyle/3015.json,4,6,0.20516303181648254,5
source_jsons/checkstyle/2487.json,3,2,0.16504144668579102,7
source_jsons/checkstyle/334.json,7,2,0.165708526968956,1
source_jsons/checkstyle/1301.json,15,5,0.0796392560005188,3
source_jsons/checkstyle/764.json,3,2,0.7662758231163025,4
source_jsons/checkstyle/3296.json,8,2,0.0,1
source_jsons/checkstyle/1751.json,30,9,9.312582551501691E-4,9
source_jsons/checkstyle/3279.json,3,2,0.6221593022346497,5
source_jsons/checkstyle/1244.json,7,3,0.2865639328956604,3
source_jsons/checkstyle/271.json,7,2,0.14019280672073364,1
source_jsons/checkstyle/2891.json,3,2,0.8237462043762207,2
source_jsons/checkstyle/3783.json,6,3,0.7810568809509277,5
source_jsons/checkstyle/1614.json,8,4,0.6036865711212158,1
source_jsons/checkstyle/621.json,3,2,0.8231832385063171,5
source_jsons/checkstyle/2468.json,3,2,0.33688193559646606,1
source_jsons/checkstyle/2192.json,15,9,0.22845418751239777,18
source_jsons/checkstyle/2038.json,3,2,0.5128453373908997,4
source_jsons/checkstyle/2716.json,3,2,0.5816965103149414,3
source_jsons/checkstyle/1839.json,3,9,0.026645448058843613,3
source_jsons/checkstyle/1993.json,3,2,0.7518934607505798,4
source_jsons/checkstyle/57.json,2,2,0.4828144907951355,2
source_jsons/checkstyle/2346.json,10,6,0.09472502768039703,13
source_jsons/checkstyle/3107.json,3,2,0.024207448586821556,1
source_jsons/checkstyle/1090.json,3,2,0.0,2
source_jsons/checkstyle/3557.json,3,2,0.8389496803283691,1
source_jsons/checkstyle/3042.json,5,8,0.02930765226483345,9
source_jsons/checkstyle/1585.json,3,2,0.7175647616386414,1
source_jsons/checkstyle/3412.json,3,4,0.010482016019523144,4
source_jsons/checkstyle/2653.json,31,7,0.003205440705642104,24
source_jsons/checkstyle/949.json,33,3,4.902027430944145E-4,21
source_jsons/checkstyle/2203.json,3,2,0.5650383234024048,2
source_jsons/checkstyle/2829.json,10,6,0.026624400168657303,2
source_jsons/checkstyle/1706.json,3,2,0.29413002729415894,3
source_jsons/checkstyle/733.json,18,6,0.03237181529402733,8
source_jsons/checkstyle/1356.json,3,3,0.8212466835975647,1
source_jsons/checkstyle/699.json,7,3,0.843794584274292,10
source_jsons/checkstyle/363.json,7,2,0.3137510418891907,1
source_jsons/checkstyle/2983.json,3,2,0.5196917057037354,1
source_jsons/checkstyle/3691.json,2,2,0.9341694116592407,6
source_jsons/checkstyle/2080.json,4,2,0.7508912682533264,5
source_jsons/checkstyle/2595.json,3,2,0.6564566493034363,5
source_jsons/checkstyle/676.json,8,3,0.44161614775657654,7
source_jsons/checkstyle/3384.json,16,5,0.0260386373847723,11
source_jsons/checkstyle/1643.json,3,2,0.24498921632766724,3
source_jsons/checkstyle/226.json,10,2,0.04189639165997505,1
source_jsons/checkstyle/1213.json,3,2,0.394835889339447,2
source_jsons/checkstyle/1004.json,3,2,0.0019408491207286716,2
source_jsons/checkstyle/3039.json,3,2,0.7437784671783447,3
source_jsons/checkstyle/1454.json,18,6,0.27120083570480347,17
source_jsons/checkstyle/3469.json,22,8,0.029148954898118973,11
source_jsons/checkstyle/461.json,7,2,0.283988356590271,1
source_jsons/checkstyle/3193.json,3,2,0.893268346786499,2
source_jsons/checkstyle/2628.json,3,2,0.6514376401901245,7
source_jsons/checkstyle/1907.json,5,4,0.026722516864538193,19
source_jsons/checkstyle/932.json,10,4,0.32260727882385254,5
source_jsons/checkstyle/2278.json,8,3,0.3578645884990692,10
source_jsons/checkstyle/898.json,8,3,0.12656313180923462,4
source_jsons/checkstyle/2782.json,3,2,0.526270866394043,7
source_jsons/checkstyle/877.json,4,2,0.7770581841468811,5
source_jsons/checkstyle/2297.json,13,4,0.09407743066549301,10
source_jsons/checkstyle/1842.json,7,3,0.10785824805498123,2
source_jsons/checkstyle/174.json,8,2,0.08997508883476257,1
source_jsons/checkstyle/3486.json,3,2,0.49508997797966003,3
source_jsons/checkstyle/1141.json,3,2,0.30520159006118774,2
source_jsons/checkstyle/524.json,11,4,0.2062249779701233,1
source_jsons/checkstyle/1511.json,15,8,7.197583327069879E-4,5
source_jsons/checkstyle/2014.json,5,2,0.1848372370004654,5
source_jsons/checkstyle/2444.json,11,7,0.04150569438934326,14
source_jsons/checkstyle/2917.json,3,2,0.15284885466098785,3
source_jsons/checkstyle/1638.json,12,5,0.009427283890545368,9
source_jsons/checkstyle/1792.json,3,2,0.3274019658565521,6
source_jsons/checkstyle/3255.json,14,4,0.05142926797270775,1
source_jsons/checkstyle/1268.json,3,2,0.009061037562787533,2
source_jsons/checkstyle/2852.json,3,2,0.5730921030044556,4
source_jsons/checkstyle/3740.json,3,2,0.7478289008140564,3
source_jsons/checkstyle/1287.json,12,5,0.019687242805957794,3
source_jsons/checkstyle/748.json,3,3,0.47743451595306396,2
source_jsons/checkstyle/3310.json,3,2,0.021188098937273026,1
source_jsons/checkstyle/318.json,3,2,0.8793603777885437,1
source_jsons/checkstyle/2151.json,3,2,0.48895326256752014,1
source_jsons/checkstyle/2501.json,3,2,0.7260779142379761,2
source_jsons/checkstyle/965.json,3,2,0.6572408080101013,1
source_jsons/checkstyle/94.json,2,2,0.9833823442459106,1
source_jsons/checkstyle/2385.json,3,2,0.6634697914123535,5
source_jsons/checkstyle/1950.json,7,3,0.09399242699146271,8
source_jsons/checkstyle/436.json,7,2,0.19119073450565338,4
source_jsons/checkstyle/1403.json,3,2,0.31913885474205017,2
source_jsons/checkstyle/3594.json,9,3,0.20450624823570251,2
source_jsons/checkstyle/1053.json,4,2,0.8760229349136353,1
source_jsons/checkstyle/1546.json,3,2,0.30520159006118774,2
source_jsons/checkstyle/573.json,3,2,0.36089327931404114,2
source_jsons/checkstyle/3081.json,24,6,3.258584183640778E-4,9
source_jsons/checkstyle/1116.json,3,2,0.5092137455940247,5
source_jsons/checkstyle/123.json,14,2,0.931917130947113,1
source_jsons/checkstyle/2690.json,3,2,0.49031323194503784,1
source_jsons/checkstyle/1815.json,22,9,0.3586594760417938,10
source_jsons/checkstyle/3828.json,9,3,0.8989687561988831,10
source_jsons/checkstyle/820.json,5,2,0.06002146750688553,1
source_jsons/checkstyle/3202.json,8,3,0.5158465504646301,10
source_jsons/checkstyle/2940.json,11,3,0.01655227690935135,23
source_jsons/checkstyle/1395.json,28,6,0.003305939259007573,6
source_jsons/checkstyle/2413.json,8,4,0.07191917300224304,8
source_jsons/checkstyle/2043.json,21,6,0.0016773724928498268,14
source_jsons/checkstyle/2556.json,3,2,0.010143020190298557,4
source_jsons/checkstyle/2106.json,3,2,0.30520159006118774,2
source_jsons/checkstyle/1680.json,11,3,0.1150420680642128,9
source_jsons/checkstyle/3347.json,11,3,0.34572556614875793,19
source_jsons/checkstyle/2805.json,11,5,0.002157339360564947,4
source_jsons/checkstyle/3078.json,16,7,0.07321695983409882,7
source_jsons/checkstyle/1045.json,3,2,0.5847345590591431,5
source_jsons/checkstyle/3582.json,18,5,0.07138676196336746,65
source_jsons/checkstyle/3428.json,11,4,0.2212083339691162,7
source_jsons/checkstyle/1415.json,3,2,0.0,6
source_jsons/checkstyle/420.json,7,2,0.12968620657920837,3
source_jsons/checkstyle/1946.json,3,3,0.05829930305480957,1
source_jsons/checkstyle/2669.json,6,3,0.39311033487319946,6
source_jsons/checkstyle/2393.json,3,2,0.5787386298179626,1
source_jsons/checkstyle/82.json,4,2,0.7006999254226685,1
source_jsons/checkstyle/6.json,3,2,0.812559187412262,1
source_jsons/checkstyle/973.json,3,2,0.6930587291717529,5
source_jsons/checkstyle/2239.json,3,2,0.05213551223278046,1
source_jsons/checkstyle/836.json,3,2,0.12777267396450043,4
source_jsons/checkstyle/1803.json,3,2,0.8890456557273865,2
source_jsons/checkstyle/2686.json,7,3,0.021611135452985764,2
source_jsons/checkstyle/135.json,6,3,0.3206191062927246,1
source_jsons/checkstyle/3097.json,5,2,0.094660684466362,5
source_jsons/checkstyle/565.json,7,3,0.21761265397071838,1
source_jsons/checkstyle/1550.json,3,2,0.08266421407461166,3
source_jsons/checkstyle/2055.json,7,3,0.3300185203552246,5
source_jsons/checkstyle/2405.json,9,3,0.38034674525260925,1
source_jsons/checkstyle/1383.json,3,4,0.01245188619941473,2
source_jsons/checkstyle/1679.json,5,2,0.5619164109230042,7
source_jsons/checkstyle/3644.json,3,2,8.552490035071969E-4,1
source_jsons/checkstyle/2956.json,10,4,0.21344855427742004,2
source_jsons/checkstyle/1229.json,8,8,1.9946024985983968E-4,4
source_jsons/checkstyle/3214.json,3,2,0.060329511761665344,1
source_jsons/checkstyle/3701.json,3,2,0.7029891014099121,2
source_jsons/checkstyle/2813.json,7,6,0.2572788596153259,1
source_jsons/checkstyle/709.json,10,5,0.24158670008182526,1
source_jsons/checkstyle/3351.json,15,4,0.04321480914950371,7
source_jsons/checkstyle/359.json,9,2,0.02533714845776558,5
source_jsons/checkstyle/1696.json,3,2,0.35067808628082275,1
source_jsons/checkstyle/2110.json,3,2,0.30520159006118774,2
source_jsons/checkstyle/2540.json,4,2,0.40019428730010986,1
source_jsons/checkstyle/2794.json,3,2,0.060329511761665344,1
source_jsons/checkstyle/924.json,3,2,0.6504942178726196,3
source_jsons/checkstyle/1911.json,20,7,0.06283547729253769,12
source_jsons/checkstyle/3185.json,11,4,0.017007920891046524,7
