JSON File,Size,McCabe,Readability,Revisions
source_jsons/hadoop/76762.json,13,6,0.03590359166264534,1
source_jsons/hadoop/20102.json,3,2,0.6348031759262085,3
source_jsons/hadoop/17271.json,3,2,0.777099609375,1
source_jsons/hadoop/41411.json,3,2,0.20954255759716034,1
source_jsons/hadoop/12589.json,3,2,0.4201693534851074,1
source_jsons/hadoop/77870.json,16,6,0.27401986718177795,7
source_jsons/hadoop/18184.json,8,3,3.993033606093377E-4,1
source_jsons/hadoop/7762.json,4,2,0.9137194752693176,1
source_jsons/hadoop/80118.json,8,4,0.03313315287232399,1
source_jsons/hadoop/62371.json,4,2,0.19752143323421478,1
source_jsons/hadoop/34511.json,4,2,0.22465616464614868,8
source_jsons/hadoop/82125.json,48,15,0.0,2
source_jsons/hadoop/49021.json,3,2,0.008752682246267796,3
source_jsons/hadoop/67489.json,4,2,0.9797638058662415,1
source_jsons/hadoop/79497.json,5,2,0.5011263489723206,5
source_jsons/hadoop/28532.json,8,4,0.09448526799678802,2
source_jsons/hadoop/68269.json,3,2,0.894191563129425,1
source_jsons/hadoop/15759.json,3,2,0.898375928401947,1
source_jsons/hadoop/43139.json,27,6,2.3446012346539646E-4,4
source_jsons/hadoop/17764.json,3,2,0.7304720282554626,2
source_jsons/hadoop/41104.json,29,7,5.743133369833231E-4,11
source_jsons/hadoop/8182.json,9,3,0.27117103338241577,3
source_jsons/hadoop/76277.json,6,3,0.38605797290802,5
source_jsons/hadoop/20417.json,3,2,0.7171996831893921,3
source_jsons/hadoop/28027.json,3,2,0.7427502870559692,1
source_jsons/hadoop/79182.json,5,2,0.43232136964797974,4
source_jsons/hadoop/63976.json,3,2,0.6408616900444031,1
source_jsons/hadoop/34004.json,26,8,1.3528723502531648E-4,4
source_jsons/hadoop/49534.json,4,2,0.38010674715042114,3
source_jsons/hadoop/82430.json,3,2,0.6949167251586914,4
source_jsons/hadoop/18491.json,3,2,0.9606155753135681,4
source_jsons/hadoop/60659.json,6,4,0.8585113883018494,1
source_jsons/hadoop/36039.json,11,4,0.05037809908390045,1
source_jsons/hadoop/67466.json,3,2,0.7226337194442749,1
source_jsons/hadoop/31206.json,3,2,0.22887088358402252,1
source_jsons/hadoop/51807.json,3,2,0.0,3
source_jsons/hadoop/2075.json,11,3,5.364263197407126E-4,2
source_jsons/hadoop/50715.json,4,2,0.34898579120635986,3
source_jsons/hadoop/79478.json,3,2,0.8348878026008606,4
source_jsons/hadoop/52728.json,4,2,0.4071989953517914,1
source_jsons/hadoop/71048.json,3,2,0.845304548740387,1
source_jsons/hadoop/27628.json,3,2,0.638319194316864,1
source_jsons/hadoop/25615.json,15,4,0.12812365591526031,1
source_jsons/hadoop/58325.json,8,4,0.06117594614624977,1
source_jsons/hadoop/69881.json,3,2,0.4797932803630829,1
source_jsons/hadoop/24907.json,4,2,0.32653263211250305,2
source_jsons/hadoop/12566.json,17,5,0.08493731915950775,3
source_jsons/hadoop/44306.json,8,3,0.24205631017684937,2
source_jsons/hadoop/8478.json,3,2,0.4860668480396271,3
source_jsons/hadoop/39636.json,9,4,0.0,20
source_jsons/hadoop/27782.json,11,3,0.04878145828843117,2
source_jsons/hadoop/20047.json,12,4,0.025465594604611397,3
source_jsons/hadoop/76627.json,4,2,0.4902278780937195,6
source_jsons/hadoop/77935.json,9,4,0.1457621455192566,1
source_jsons/hadoop/43569.json,4,2,0.424001008272171,1
source_jsons/hadoop/15309.json,18,2,0.0,7
source_jsons/hadoop/68639.json,27,7,2.554107049945742E-4,4
source_jsons/hadoop/41554.json,3,2,0.15590861439704895,1
source_jsons/hadoop/17334.json,3,2,0.3047164976596832,2
source_jsons/hadoop/26890.json,5,2,0.08033907413482666,2
source_jsons/hadoop/75908.json,3,2,0.901116669178009,1
source_jsons/hadoop/49164.json,3,2,0.15047778189182281,3
source_jsons/hadoop/82060.json,3,2,0.600502073764801,1
source_jsons/hadoop/53990.json,3,2,0.3317236602306366,1
source_jsons/hadoop/34454.json,3,2,0.3873734772205353,3
source_jsons/hadoop/36469.json,3,2,0.06643816083669662,2
source_jsons/hadoop/7627.json,5,2,0.6033702492713928,1
source_jsons/hadoop/60209.json,4,4,0.7626019716262817,1
source_jsons/hadoop/28477.json,3,2,0.10042339563369751,1
source_jsons/hadoop/55147.json,3,2,0.31906604766845703,1
source_jsons/hadoop/6935.json,3,2,0.1032973900437355,1
source_jsons/hadoop/4908.json,7,3,0.0422428697347641,3
source_jsons/hadoop/52682.json,4,2,0.3983469009399414,1
source_jsons/hadoop/50345.json,3,2,0.29505455493927,3
source_jsons/hadoop/32979.json,25,8,0.0016553184250369668,3
source_jsons/hadoop/30944.json,3,2,0.4801419675350189,1
source_jsons/hadoop/52378.json,3,2,0.4256269037723541,1
source_jsons/hadoop/79028.json,6,3,0.47044140100479126,1
source_jsons/hadoop/31656.json,3,2,0.25894445180892944,3
source_jsons/hadoop/67036.json,3,2,0.1419503390789032,4
source_jsons/hadoop/36193.json,3,2,0.10446922481060028,1
source_jsons/hadoop/2425.json,16,6,0.001667093369178474,5
source_jsons/hadoop/43093.json,12,4,0.18444640934467316,2
source_jsons/hadoop/59867.json,5,3,0.09902417659759521,1
source_jsons/hadoop/39266.json,12,5,0.6545285582542419,6
source_jsons/hadoop/44756.json,3,2,0.6678046584129333,1
source_jsons/hadoop/12136.json,3,2,0.6446754336357117,1
source_jsons/hadoop/45844.json,12,5,0.01136615127325058,1
source_jsons/hadoop/22580.json,16,6,0.1603497415781021,4
source_jsons/hadoop/27278.json,8,3,0.055647920817136765,6
source_jsons/hadoop/71418.json,3,2,0.7715378403663635,2
source_jsons/hadoop/58775.json,9,4,0.04766250029206276,2
source_jsons/hadoop/40715.json,3,2,0.26325082778930664,1
source_jsons/hadoop/16175.json,12,4,0.008735033683478832,1
source_jsons/hadoop/42728.json,13,3,0.03996071591973305,10
source_jsons/hadoop/14148.json,6,3,0.8492169976234436,1
source_jsons/hadoop/69478.json,3,2,0.6739532947540283,4
source_jsons/hadoop/77466.json,3,2,0.3609386384487152,1
source_jsons/hadoop/41807.json,6,3,0.21794408559799194,2
source_jsons/hadoop/8881.json,3,2,0.676835298538208,3
source_jsons/hadoop/34907.json,8,2,0.10368809849023819,1
source_jsons/hadoop/78793.json,3,2,0.2071526199579239,14
source_jsons/hadoop/29636.json,3,2,0.7858997583389282,1
source_jsons/hadoop/54306.json,4,2,0.38461020588874817,1
source_jsons/hadoop/19280.json,3,3,0.5321741700172424,4
source_jsons/hadoop/37628.json,3,2,0.5593158006668091,1
source_jsons/hadoop/61048.json,3,2,0.6515424847602844,1
source_jsons/hadoop/6466.json,4,2,0.9970590472221375,18
source_jsons/hadoop/83221.json,16,4,0.07540465146303177,4
source_jsons/hadoop/79881.json,3,2,0.7502730488777161,1
source_jsons/hadoop/35615.json,4,2,0.4399503171443939,3
source_jsons/hadoop/3664.json,7,3,0.14484426379203796,1
source_jsons/hadoop/30417.json,9,3,0.11663562059402466,3
source_jsons/hadoop/1659.json,5,3,0.01230497658252716,2
source_jsons/hadoop/66277.json,20,7,0.001994316466152668,3
source_jsons/hadoop/53139.json,4,2,0.35333067178726196,1
source_jsons/hadoop/78269.json,4,2,0.2441951483488083,1
source_jsons/hadoop/51104.json,4,2,0.5703710317611694,3
source_jsons/hadoop/18868.json,32,6,1.7500724061392248E-4,3
source_jsons/hadoop/2976.json,16,6,0.0690414234995842,6
source_jsons/hadoop/59534.json,3,2,0.8218876123428345,5
source_jsons/hadoop/24004.json,20,4,1.8430700583849102E-4,5
source_jsons/hadoop/72664.json,9,3,0.2531733512878418,2
source_jsons/hadoop/26039.json,3,2,0.28547507524490356,1
source_jsons/hadoop/70659.json,27,4,0.0017641321755945683,4
source_jsons/hadoop/38027.json,9,2,0.6888096928596497,6
source_jsons/hadoop/45517.json,13,4,0.004796990659087896,1
source_jsons/hadoop/13377.json,10,4,0.4927382469177246,7
source_jsons/hadoop/73976.json,7,3,0.4054025709629059,2
source_jsons/hadoop/396.json,3,2,0.1817571371793747,3
source_jsons/hadoop/69182.json,3,2,0.9382031559944153,4
source_jsons/hadoop/77036.json,18,5,0.06544886529445648,8
source_jsons/hadoop/21656.json,6,3,0.4349587559700012,3
source_jsons/hadoop/26193.json,17,3,0.09286637604236603,1
source_jsons/hadoop/16525.json,4,2,0.28282400965690613,1
source_jsons/hadoop/22979.json,15,6,0.048925936222076416,3
source_jsons/hadoop/20944.json,3,2,0.6471235752105713,3
source_jsons/hadoop/69028.json,20,5,0.01302932109683752,4
source_jsons/hadoop/14518.json,3,2,0.06784253567457199,2
source_jsons/hadoop/42378.json,6,4,0.8339399695396423,3
source_jsons/hadoop/32580.json,15,5,0.0015078306896612048,2
source_jsons/hadoop/6036.json,16,3,0.9853693842887878,5
source_jsons/hadoop/61418.json,9,3,0.04081789776682854,1
source_jsons/hadoop/37278.json,18,5,0.19597706198692322,2
source_jsons/hadoop/63425.json,3,2,0.6425050497055054,1
source_jsons/hadoop/35245.json,3,2,0.9303750991821289,1
source_jsons/hadoop/48775.json,4,2,0.38010674715042114,3
source_jsons/hadoop/57879.json,3,2,0.16560262441635132,3
source_jsons/hadoop/49867.json,3,2,0.29343369603157043,3
source_jsons/hadoop/82963.json,7,3,0.8726548552513123,4
source_jsons/hadoop/54756.json,3,2,0.011253527365624905,1
source_jsons/hadoop/29266.json,6,3,0.7096659541130066,2
source_jsons/hadoop/67935.json,11,4,0.16825410723686218,1
source_jsons/hadoop/56291.json,3,2,0.6018677353858948,1
source_jsons/hadoop/78639.json,3,2,0.7772678732872009,1
source_jsons/hadoop/51554.json,3,2,0.01003837026655674,3
source_jsons/hadoop/36890.json,3,2,0.059447575360536575,1
source_jsons/hadoop/65908.json,20,6,0.0,1
source_jsons/hadoop/37782.json,3,2,0.03444698452949524,1
source_jsons/hadoop/3234.json,3,2,0.3321303129196167,2
source_jsons/hadoop/66627.json,4,2,0.43321922421455383,2
source_jsons/hadoop/1209.json,3,2,0.7585847973823547,1
source_jsons/hadoop/45147.json,18,3,0.0012094469275325537,4
source_jsons/hadoop/9639.json,3,2,0.9369472861289978,6
source_jsons/hadoop/42682.json,4,2,0.15606741607189178,7
source_jsons/hadoop/43990.json,3,2,0.6767719984054565,3
source_jsons/hadoop/72234.json,3,2,0.4135800004005432,4
source_jsons/hadoop/24454.json,7,3,0.6770361661911011,2
source_jsons/hadoop/59164.json,3,2,0.004354052245616913,3
source_jsons/hadoop/10808.json,3,2,0.7525753974914551,1
source_jsons/hadoop/12835.json,5,2,0.8372848033905029,4
source_jsons/hadoop/70209.json,3,2,0.5113558769226074,1
source_jsons/hadoop/26469.json,3,2,0.6691434383392334,1
source_jsons/hadoop/82349.json,8,2,0.015670502558350563,3
source_jsons/hadoop/5533.json,5,2,0.6029773950576782,3
source_jsons/hadoop/31085.json,3,2,0.544959306716919,2
source_jsons/hadoop/80374.json,3,2,0.7329019904136658,4
source_jsons/hadoop/60120.json,33,4,0.007692014332860708,1
source_jsons/hadoop/36740.json,22,5,0.0,5
source_jsons/hadoop/37852.json,3,2,0.933254599571228,5
source_jsons/hadoop/57253.json,3,2,0.010813378728926182,1
source_jsons/hadoop/74533.json,3,2,0.07332184910774231,1
source_jsons/hadoop/22353.json,3,2,0.40850064158439636,3
source_jsons/hadoop/25496.json,6,2,0.004925439599901438,1
source_jsons/hadoop/42952.json,3,2,0.24597947299480438,4
source_jsons/hadoop/816.json,3,2,0.42173460125923157,5
source_jsons/hadoop/15020.json,47,10,0.0,8
source_jsons/hadoop/43640.json,3,2,0.7288666367530823,3
source_jsons/hadoop/68510.json,33,17,0.009775245562195778,6
source_jsons/hadoop/44185.json,4,2,0.002001006854698062,1
source_jsons/hadoop/21986.json,3,2,0.39307478070259094,3
source_jsons/hadoop/10222.json,16,4,0.1234833374619484,6
source_jsons/hadoop/46442.json,3,2,0.4880974590778351,3
source_jsons/hadoop/41387.json,4,2,0.004515824373811483,9
source_jsons/hadoop/70823.json,15,6,2.3681459424551576E-4,6
source_jsons/hadoop/71731.json,3,2,0.20042651891708374,1
source_jsons/hadoop/27151.json,28,6,0.0077233766205608845,8
source_jsons/hadoop/20694.json,3,2,0.6212894320487976,3
source_jsons/hadoop/19900.json,3,2,0.9507623910903931,3
source_jsons/hadoop/55794.json,4,2,0.36661577224731445,1
source_jsons/hadoop/1823.json,3,2,0.8795801401138306,2
source_jsons/hadoop/79301.json,26,8,0.0886165201663971,8
source_jsons/hadoop/34287.json,3,2,0.7501741051673889,3
source_jsons/hadoop/65322.json,7,4,0.6415867805480957,1
source_jsons/hadoop/33542.json,3,2,0.9314170479774475,1
source_jsons/hadoop/54886.json,3,2,0.6018677353858948,1
source_jsons/hadoop/18612.json,6,2,0.048817966133356094,4
source_jsons/hadoop/57603.json,3,2,0.3185010850429535,1
source_jsons/hadoop/5163.json,3,2,0.6607561111450195,3
source_jsons/hadoop/56911.json,3,2,0.34639430046081543,1
source_jsons/hadoop/65288.json,26,2,4.009456024505198E-4,5
source_jsons/hadoop/36310.json,3,2,0.10046087205410004,2
source_jsons/hadoop/60570.json,3,2,0.5868307948112488,1
source_jsons/hadoop/80724.json,3,2,0.8006631731987,5
source_jsons/hadoop/10388.json,5,3,0.455403596162796,3
source_jsons/hadoop/68140.json,15,4,0.026608699932694435,2
source_jsons/hadoop/43210.json,12,4,0.015430501662194729,5
source_jsons/hadoop/15470.json,5,2,0.21816520392894745,1
source_jsons/hadoop/70989.json,3,2,0.8393265008926392,1
source_jsons/hadoop/23811.json,3,2,0.9628443121910095,1
source_jsons/hadoop/22703.json,30,9,5.899509415030479E-4,3
source_jsons/hadoop/74163.json,3,2,0.23883596062660217,1
source_jsons/hadoop/9843.json,6,3,0.04088684916496277,1
source_jsons/hadoop/74499.json,5,2,0.028851786628365517,1
source_jsons/hadoop/27501.json,10,3,0.045089978724718094,1
source_jsons/hadoop/71361.json,4,2,0.6104913353919983,2
source_jsons/hadoop/11960.json,3,2,0.3607630133628845,4
source_jsons/hadoop/46012.json,6,2,0.03752865269780159,3
source_jsons/hadoop/10672.json,9,4,0.034198224544525146,1
source_jsons/hadoop/8751.json,3,2,0.3662506937980652,1
source_jsons/hadoop/78843.json,3,2,0.2071526199579239,14
source_jsons/hadoop/18242.json,27,10,0.013332104310393333,1
source_jsons/hadoop/33112.json,7,3,0.08776965737342834,2
source_jsons/hadoop/65772.json,6,2,0.12085991352796555,1
source_jsons/hadoop/64860.json,3,2,0.40644538402557373,1
source_jsons/hadoop/52401.json,4,2,0.1166173666715622,1
source_jsons/hadoop/37151.json,20,6,0.28927987813949585,1
source_jsons/hadoop/61731.json,18,5,0.03985291346907616,2
source_jsons/hadoop/81565.json,4,2,0.10000336170196533,3
source_jsons/hadoop/4322.json,3,2,0.4763903021812439,1
source_jsons/hadoop/30694.json,17,4,0.0033005871810019016,4
source_jsons/hadoop/31986.json,3,2,0.8100550770759583,1
source_jsons/hadoop/56442.json,4,2,0.38010674715042114,1
source_jsons/hadoop/60823.json,4,2,0.9084287881851196,2
source_jsons/hadoop/15923.json,3,3,0.8386775255203247,1
source_jsons/hadoop/24287.json,11,5,0.2673010528087616,2
source_jsons/hadoop/23542.json,20,3,0.0019046334782615304,14
source_jsons/hadoop/44886.json,3,2,0.5799257755279541,1
source_jsons/hadoop/45794.json,3,2,0.07841374725103378,1
source_jsons/hadoop/69301.json,46,11,0.0,6
source_jsons/hadoop/115.json,3,2,0.9480634927749634,1
source_jsons/hadoop/42051.json,3,2,0.29729413986206055,3
source_jsons/hadoop/9510.json,3,2,0.8336927890777588,1
source_jsons/hadoop/40596.json,3,2,0.006084423512220383,1
source_jsons/hadoop/47253.json,3,2,0.12680542469024658,3
source_jsons/hadoop/11433.json,3,2,0.5214629173278809,1
source_jsons/hadoop/21085.json,3,2,0.7298120856285095,4
source_jsons/hadoop/26740.json,8,3,0.049175359308719635,1
source_jsons/hadoop/70120.json,7,3,0.03944530338048935,5
source_jsons/hadoop/78510.json,3,2,0.8006452918052673,1
source_jsons/hadoop/54185.json,3,2,0.010813378728926182,1
source_jsons/hadoop/19003.json,7,3,0.725977897644043,4
source_jsons/hadoop/32353.json,3,2,0.7326260209083557,1
source_jsons/hadoop/64533.json,3,2,0.013352671638131142,1
source_jsons/hadoop/1120.json,3,2,0.7637740969657898,3
source_jsons/hadoop/35496.json,2,2,0.487354040145874,1
source_jsons/hadoop/52952.json,4,2,0.3842935562133789,1
source_jsons/hadoop/56012.json,3,2,0.0,1
source_jsons/hadoop/64499.json,7,3,0.045321349054574966,1
source_jsons/hadoop/81135.json,3,2,0.6092767715454102,4
source_jsons/hadoop/61361.json,12,3,0.1640433818101883,2
source_jsons/hadoop/37501.json,3,2,0.16508372128009796,3
source_jsons/hadoop/83108.json,6,2,0.5525740385055542,3
source_jsons/hadoop/4772.json,6,2,0.02362513542175293,7
source_jsons/hadoop/74860.json,7,3,0.05576354265213013,4
source_jsons/hadoop/14261.json,3,2,0.7715378403663635,1
source_jsons/hadoop/42401.json,3,2,0.09145902842283249,1
source_jsons/hadoop/545.json,3,2,0.7160407900810242,2
source_jsons/hadoop/69751.json,39,9,0.0,2
source_jsons/hadoop/68843.json,10,3,0.03459449112415314,4
source_jsons/hadoop/75772.json,9,2,0.7235422730445862,4
source_jsons/hadoop/23112.json,3,2,0.04612524062395096,1
source_jsons/hadoop/15889.json,4,2,0.15990899503231049,11
source_jsons/hadoop/75288.json,3,2,0.6569616794586182,3
source_jsons/hadoop/70570.json,8,2,0.10581234097480774,1
source_jsons/hadoop/26310.json,7,3,0.4149986505508423,1
source_jsons/hadoop/9140.json,16,5,0.4078378677368164,9
source_jsons/hadoop/11063.json,4,2,0.7010828852653503,5
source_jsons/hadoop/47603.json,3,2,0.29451367259025574,3
source_jsons/hadoop/64163.json,11,3,0.25162473320961,2
source_jsons/hadoop/19453.json,8,3,0.3547604978084564,4
source_jsons/hadoop/4288.json,3,2,0.616416335105896,2
source_jsons/hadoop/53210.json,3,2,0.28853940963745117,1
source_jsons/hadoop/78140.json,2,2,0.9411962628364563,1
source_jsons/hadoop/60989.json,7,4,0.7979894280433655,1
source_jsons/hadoop/33811.json,3,2,0.904956579208374,1
source_jsons/hadoop/11576.json,19,2,0.0934271514415741,2
source_jsons/hadoop/47316.json,3,2,0.44731345772743225,3
source_jsons/hadoop/9455.json,26,10,4.538996145129204E-4,2
source_jsons/hadoop/39909.json,3,2,0.1269863396883011,1
source_jsons/hadoop/26605.json,3,2,2.2831617388874292E-4,5
source_jsons/hadoop/59308.json,6,4,0.8261684775352478,4
source_jsons/hadoop/72058.json,3,2,0.5015711188316345,1
source_jsons/hadoop/51738.json,3,2,0.009645291604101658,3
source_jsons/hadoop/53705.json,4,2,0.4168737232685089,1
source_jsons/hadoop/78455.json,4,2,0.7597857713699341,4
source_jsons/hadoop/3058.json,3,2,0.34189170598983765,2
source_jsons/hadoop/64476.json,3,4,0.17303906381130219,2
source_jsons/hadoop/19146.json,10,3,0.060138750821352005,3
source_jsons/hadoop/4267.json,3,2,0.0011926563456654549,2
source_jsons/hadoop/35029.json,4,2,6.91193446982652E-4,3
source_jsons/hadoop/81420.json,29,8,0.02951056882739067,7
source_jsons/hadoop/61674.json,3,3,0.8855735659599304,6
source_jsons/hadoop/37014.json,3,2,0.2806544005870819,1
source_jsons/hadoop/60966.json,4,2,0.7101837396621704,6
source_jsons/hadoop/75267.json,5,2,0.7033029198646545,2
source_jsons/hadoop/23407.json,13,2,0.0,1
source_jsons/hadoop/15866.json,4,2,0.15990899503231049,11
source_jsons/hadoop/14774.json,3,2,0.9111827611923218,3
source_jsons/hadoop/42114.json,3,2,0.10733771324157715,5
source_jsons/hadoop/69244.json,9,5,0.0022267005406320095,4
source_jsons/hadoop/16749.json,3,2,0.5023593306541443,2
source_jsons/hadoop/40129.json,4,2,0.12202484160661697,1
source_jsons/hadoop/44869.json,3,2,0.10210838168859482,1
source_jsons/hadoop/26255.json,13,7,0.1948310285806656,2
source_jsons/hadoop/70435.json,11,4,0.01577000878751278,3
source_jsons/hadoop/72408.json,3,2,0.7832503318786621,1
source_jsons/hadoop/59758.json,3,2,0.8301591873168945,1
source_jsons/hadoop/21590.json,3,3,0.5553543567657471,1
source_jsons/hadoop/47746.json,3,2,0.29230743646621704,3
source_jsons/hadoop/11126.json,17,9,0.011306841857731342,2
source_jsons/hadoop/9005.json,3,2,0.1868080198764801,6
source_jsons/hadoop/40083.json,6,3,0.17310936748981476,6
source_jsons/hadoop/1435.json,3,2,0.9451095461845398,1
